year,month,day,carrier,dest,departure_delay,arrival_delay,delay_change_minutes
2013,6,24,B6,PDX,211.0,183.0,-28.0
2013,7,9,VX,SFO,196.0,183.0,-13.0
2013,7,18,B6,SJU,191.0,183.0,-8.0
2013,6,7,9E,MCI,118.0,182.0,64.0
2013,6,27,B6,SFO,167.0,182.0,15.0
2013,7,8,B6,CHS,177.0,182.0,5.0
2013,7,23,VX,LAX,186.0,182.0,-4.0
2013,7,23,DL,AUS,194.0,182.0,-12.0
2013,6,28,B6,PSE,198.0,182.0,-16.0
2013,6,17,MQ,CVG,145.0,182.0,37.0
2013,7,7,AA,SFO,122.0,182.0,60.0
2013,7,1,B6,LAS,219.0,182.0,-37.0
2013,7,23,9E,PHL,186.0,182.0,-4.0
2013,7,16,VX,SFO,214.0,182.0,-32.0
2013,7,22,B6,LAS,132.0,181.0,49.0
2013,7,9,B6,ORD,100.0,181.0,81.0
2013,6,30,B6,PBI,127.0,181.0,54.0
2013,7,2,DL,SJU,182.0,181.0,-1.0
2013,7,21,MQ,ORF,185.0,181.0,-4.0
2013,6,17,MQ,BNA,130.0,181.0,51.0
2013,8,8,DL,PHX,120.0,180.0,60.0
2013,7,19,AA,MIA,204.0,180.0,-24.0
2013,8,22,AA,LAX,212.0,180.0,-32.0
2013,6,25,B6,PBI,205.0,180.0,-25.0
2013,7,10,MQ,BNA,112.0,180.0,68.0
2013,6,25,9E,IND,162.0,180.0,18.0
2013,6,24,B6,JAX,198.0,180.0,-18.0
2013,6,28,DL,DEN,228.0,180.0,-48.0
2013,7,23,B6,SJU,184.0,180.0,-4.0
2013,7,1,B6,SJC,229.0,180.0,-49.0
2013,7,7,DL,SFO,60.0,179.0,119.0
2013,8,1,9E,CVG,160.0,179.0,19.0
2013,7,1,DL,BOS,196.0,178.0,-18.0
2013,8,1,B6,IAD,179.0,178.0,-1.0
2013,7,1,9E,PHL,182.0,178.0,-4.0
2013,7,22,B6,BUF,136.0,178.0,42.0
2013,7,23,B6,BOS,183.0,178.0,-5.0
2013,7,22,UA,LAX,119.0,178.0,59.0
2013,7,23,MQ,IND,113.0,178.0,65.0
2013,7,23,MQ,DCA,189.0,178.0,-11.0
2013,6,30,DL,SFO,150.0,178.0,28.0
2013,7,22,B6,DEN,154.0,178.0,24.0
2013,6,29,B6,LAS,223.0,178.0,-45.0
2013,6,28,9E,MSP,193.0,178.0,-15.0
2013,8,8,B6,SYR,164.0,178.0,14.0
2013,7,10,DL,SFO,16.0,177.0,161.0
2013,7,29,VX,SFO,118.0,177.0,59.0
2013,7,8,9E,DCA,194.0,177.0,-17.0
2013,7,22,MQ,ORF,88.0,177.0,89.0
2013,7,22,9E,MKE,119.0,177.0,58.0
2013,8,8,DL,LAX,148.0,177.0,29.0
2013,7,16,AA,LAX,186.0,177.0,-9.0
2013,7,16,AA,SFO,175.0,177.0,2.0
2013,6,13,VX,SFO,102.0,177.0,75.0
2013,8,8,MQ,CMH,162.0,177.0,15.0
2013,7,23,9E,RDU,193.0,177.0,-16.0
2013,7,1,B6,MCO,194.0,177.0,-17.0
2013,7,22,B6,SJC,125.0,177.0,52.0
2013,7,28,B6,FLL,151.0,176.0,25.0
2013,6,7,DL,MSY,154.0,176.0,22.0
2013,7,8,UA,SFO,135.0,176.0,41.0
2013,7,22,AA,BOS,170.0,176.0,6.0
2013,6,18,B6,MCO,180.0,176.0,-4.0
2013,7,31,MQ,RDU,186.0,176.0,-10.0
2013,7,20,DL,ATL,128.0,176.0,48.0
2013,7,8,US,PHX,203.0,176.0,-27.0
2013,7,28,DL,SEA,136.0,176.0,40.0
2013,7,8,9E,MSP,200.0,175.0,-25.0
2013,7,9,UA,SFO,139.0,175.0,36.0
2013,7,19,B6,SEA,148.0,175.0,27.0
2013,6,2,US,CLT,144.0,175.0,31.0
2013,6,12,9E,MSP,203.0,175.0,-28.0
2013,7,9,DL,PDX,106.0,175.0,69.0
2013,7,2,B6,BTV,182.0,175.0,-7.0
2013,8,3,MQ,CLE,135.0,175.0,40.0
2013,7,10,B6,BUF,192.0,175.0,-17.0
2013,6,25,9E,CLT,166.0,175.0,9.0
2013,7,23,AA,ORD,139.0,174.0,35.0
2013,7,23,9E,DCA,133.0,174.0,41.0
2013,6,28,B6,LGB,123.0,174.0,51.0
2013,6,25,VX,SFO,172.0,174.0,2.0
2013,7,22,AA,LAX,119.0,174.0,55.0
2013,6,30,B6,MCO,125.0,173.0,48.0
2013,7,13,MQ,RDU,184.0,173.0,-11.0
2013,8,9,B6,BOS,185.0,173.0,-12.0
2013,8,9,DL,SJU,189.0,173.0,-16.0
2013,8,8,AA,ORD,171.0,173.0,2.0
2013,6,7,MQ,DCA,154.0,173.0,19.0
2013,7,1,B6,SLC,210.0,173.0,-37.0
2013,7,22,B6,BUF,132.0,173.0,41.0
2013,7,8,9E,BUF,131.0,173.0,42.0
2013,8,8,9E,CVG,181.0,172.0,-9.0
2013,6,10,9E,CVG,141.0,172.0,31.0
2013,8,8,B6,SJU,176.0,172.0,-4.0
2013,7,10,B6,LAS,188.0,172.0,-16.0
2013,7,25,9E,JAX,176.0,172.0,-4.0
2013,8,9,B6,FLL,190.0,172.0,-18.0
2013,8,3,DL,SEA,178.0,172.0,-6.0
2013,7,1,B6,TPA,183.0,172.0,-11.0
2013,6,17,AA,MIA,116.0,172.0,56.0
2013,8,11,AA,SFO,140.0,172.0,32.0
2013,6,13,B6,BTV,186.0,172.0,-14.0
2013,7,3,B6,IAD,157.0,172.0,15.0
2013,8,16,B6,MCO,161.0,172.0,11.0
2013,7,27,B6,SYR,185.0,172.0,-13.0
2013,7,23,B6,BUR,117.0,172.0,55.0
2013,6,28,B6,BUF,189.0,172.0,-17.0
2013,6,24,B6,MSY,200.0,171.0,-29.0
2013,7,22,UA,SFO,159.0,171.0,12.0
2013,6,13,DL,FLL,168.0,171.0,3.0
2013,7,1,B6,SEA,208.0,171.0,-37.0
2013,7,1,B6,LAX,190.0,171.0,-19.0
2013,6,28,9E,PHL,197.0,171.0,-26.0
2013,6,10,9E,IND,149.0,171.0,22.0
2013,8,2,MQ,BWI,175.0,171.0,-4.0
2013,8,8,B6,SJC,95.0,171.0,76.0
2013,6,23,UA,SFO,105.0,171.0,66.0
2013,7,17,AA,SFO,210.0,171.0,-39.0
2013,7,12,VX,SFO,150.0,171.0,21.0
2013,6,10,MQ,IND,169.0,171.0,2.0
2013,8,23,B6,BUF,164.0,171.0,7.0
2013,7,10,DL,PDX,51.0,171.0,120.0
2013,8,27,DL,TPA,215.0,171.0,-44.0
2013,7,7,B6,BOS,181.0,170.0,-11.0
2013,7,2,B6,SJU,168.0,170.0,2.0
2013,6,24,B6,SJC,133.0,170.0,37.0
2013,6,24,B6,JAX,73.0,170.0,97.0
2013,7,16,VX,SFO,189.0,170.0,-19.0
2013,6,2,B6,MCO,197.0,170.0,-27.0
2013,6,30,B6,RDU,183.0,170.0,-13.0
2013,6,10,DL,FLL,154.0,169.0,15.0
2013,8,8,VX,SFO,154.0,169.0,15.0
2013,7,28,VX,LAX,92.0,169.0,77.0
2013,7,22,B6,TPA,122.0,169.0,47.0
2013,7,10,DL,SFO,23.0,169.0,146.0
2013,7,2,B6,MCO,93.0,169.0,76.0
2013,6,29,B6,SJU,194.0,169.0,-25.0
2013,7,8,AA,SFO,141.0,169.0,28.0
2013,7,11,VX,SFO,209.0,169.0,-40.0
2013,6,27,B6,MCO,147.0,169.0,22.0
2013,6,25,B6,PBI,155.0,169.0,14.0
2013,7,21,B6,MCO,192.0,169.0,-23.0
2013,8,10,9E,CLT,178.0,168.0,-10.0
2013,7,12,9E,MVY,183.0,168.0,-15.0
2013,7,10,DL,SLC,54.0,168.0,114.0
2013,7,11,B6,BOS,165.0,168.0,3.0
2013,7,21,EV,IAD,164.0,168.0,4.0
2013,7,7,B6,JAX,163.0,168.0,5.0
2013,6,7,B6,BUF,147.0,168.0,21.0
2013,6,24,VX,LAX,189.0,168.0,-21.0
2013,7,9,UA,SFO,156.0,168.0,12.0
2013,7,23,AA,LAX,189.0,168.0,-21.0
2013,7,28,AA,SFO,122.0,168.0,46.0
2013,7,23,B6,BOS,171.0,168.0,-3.0
2013,7,28,DL,LAX,160.0,167.0,7.0
2013,8,28,9E,CLE,153.0,167.0,14.0
2013,6,30,B6,LAX,188.0,167.0,-21.0
2013,6,18,B6,BUF,175.0,167.0,-8.0
2013,8,8,B6,LAS,182.0,167.0,-15.0
2013,6,24,UA,SFO,128.0,167.0,39.0
2013,8,9,UA,SFO,122.0,167.0,45.0
2013,6,24,MQ,DCA,53.0,167.0,114.0
2013,6,23,EV,IAD,166.0,167.0,1.0
2013,6,7,9E,CLT,120.0,167.0,47.0
2013,6,16,B6,LAX,177.0,166.0,-11.0
2013,6,25,B6,TPA,109.0,166.0,57.0
2013,6,13,B6,BUR,46.0,166.0,120.0
2013,7,22,B6,MCO,159.0,166.0,7.0
2013,7,9,VX,LAX,183.0,166.0,-17.0
2013,7,26,9E,CLE,186.0,166.0,-20.0
2013,7,12,B6,SJU,168.0,166.0,-2.0
2013,7,6,B6,PBI,172.0,166.0,-6.0
2013,6,27,AA,SFO,81.0,166.0,85.0
2013,7,12,VX,SFO,211.0,166.0,-45.0
2013,6,27,B6,ORD,94.0,166.0,72.0
2013,7,23,MQ,CMH,168.0,166.0,-2.0
2013,6,17,9E,RDU,159.0,166.0,7.0
2013,6,7,9E,JAX,178.0,166.0,-12.0
2013,6,2,MQ,CMH,176.0,166.0,-10.0
2013,8,28,UA,SFO,151.0,166.0,15.0
2013,7,22,B6,PDX,114.0,165.0,51.0
2013,6,27,9E,MSY,149.0,165.0,16.0
2013,8,4,DL,SAT,190.0,165.0,-25.0
2013,6,13,9E,IAD,139.0,165.0,26.0
2013,7,21,9E,BWI,175.0,165.0,-10.0
2013,7,28,B6,MSY,126.0,165.0,39.0
2013,6,28,DL,PDX,198.0,165.0,-33.0
2013,8,12,UA,SFO,153.0,165.0,12.0
2013,6,30,B6,ORD,136.0,165.0,29.0
2013,7,1,9E,MSP,206.0,165.0,-41.0
2013,7,13,B6,BQN,171.0,165.0,-6.0
2013,8,4,AA,SFO,150.0,165.0,15.0
2013,8,8,DL,SFO,111.0,165.0,54.0
2013,7,22,B6,IAD,80.0,164.0,84.0
2013,7,28,DL,DEN,99.0,164.0,65.0
2013,7,1,B6,AUS,150.0,164.0,14.0
2013,7,19,9E,BWI,183.0,164.0,-19.0
2013,6,23,B6,SFO,135.0,164.0,29.0
2013,6,7,B6,SEA,92.0,164.0,72.0
2013,7,1,9E,ORD,210.0,164.0,-46.0
2013,7,19,B6,PHX,189.0,164.0,-25.0
2013,6,13,9E,ORF,131.0,164.0,33.0
2013,7,22,DL,PHX,72.0,164.0,92.0
2013,6,10,9E,CVG,122.0,164.0,42.0
2013,7,11,B6,PBI,155.0,164.0,9.0
2013,6,27,B6,RSW,66.0,163.0,97.0
2013,6,18,B6,PWM,190.0,163.0,-27.0
2013,7,28,B6,ORD,116.0,163.0,47.0
2013,7,13,B6,AUS,168.0,163.0,-5.0
2013,7,13,9E,RIC,126.0,163.0,37.0
2013,7,13,B6,PSE,184.0,163.0,-21.0
2013,8,2,B6,PBI,129.0,163.0,34.0
2013,7,12,B6,MCO,145.0,163.0,18.0
2013,6,13,B6,ROC,142.0,163.0,21.0
2013,6,26,B6,PBI,109.0,163.0,54.0
2013,7,23,B6,MCO,153.0,163.0,10.0
2013,6,4,9E,MSP,171.0,163.0,-8.0
2013,6,2,9E,CVG,185.0,163.0,-22.0
2013,6,25,B6,SJU,142.0,163.0,21.0
2013,8,8,B6,FLL,154.0,162.0,8.0
2013,7,22,DL,SLC,124.0,162.0,38.0
2013,7,28,B6,LAX,59.0,162.0,103.0
2013,7,28,MQ,RDU,136.0,162.0,26.0
2013,7,22,UA,LAX,93.0,162.0,69.0
2013,7,21,AA,MIA,154.0,162.0,8.0
2013,7,9,9E,JAX,179.0,162.0,-17.0
2013,6,10,9E,MCI,162.0,162.0,0.0
2013,6,27,B6,FLL,138.0,162.0,24.0
2013,7,18,B6,PBI,154.0,162.0,8.0
2013,6,23,DL,SFO,151.0,162.0,11.0
2013,7,10,B6,LAX,169.0,162.0,-7.0
2013,7,24,MQ,PIT,165.0,162.0,-3.0
2013,6,17,AA,SEA,136.0,162.0,26.0
2013,7,2,B6,PWM,167.0,161.0,-6.0
2013,6,9,9E,CVG,198.0,161.0,-37.0
2013,7,18,B6,ORD,168.0,161.0,-7.0
2013,6,28,B6,LAX,181.0,161.0,-20.0
2013,6,30,B6,MVY,150.0,161.0,11.0
2013,6,25,AA,SFO,181.0,161.0,-20.0
2013,7,8,B6,ROC,167.0,161.0,-6.0
2013,7,23,B6,MCO,153.0,161.0,8.0
2013,6,28,B6,DEN,180.0,161.0,-19.0
2013,6,27,VX,SFO,118.0,161.0,43.0
2013,7,10,9E,CVG,178.0,161.0,-17.0
2013,7,28,B6,BUR,15.0,161.0,146.0
2013,6,24,B6,PWM,120.0,161.0,41.0
2013,8,10,DL,BOS,167.0,160.0,-7.0
2013,6,27,B6,HOU,121.0,160.0,39.0
2013,8,19,MQ,IND,145.0,160.0,15.0
2013,6,26,B6,RSW,150.0,160.0,10.0
2013,7,10,B6,MCO,163.0,160.0,-3.0
2013,6,13,9E,PHL,182.0,160.0,-22.0
2013,7,10,B6,ROC,89.0,160.0,71.0
2013,6,27,DL,SAT,163.0,160.0,-3.0
2013,8,1,9E,JAX,156.0,160.0,4.0
2013,6,14,B6,SEA,36.0,160.0,124.0
2013,6,3,9E,ORD,181.0,160.0,-21.0
2013,6,10,B6,MSY,127.0,160.0,33.0
2013,8,9,VX,SFO,172.0,159.0,-13.0
2013,7,3,DL,SFO,186.0,159.0,-27.0
2013,7,18,B6,SLC,172.0,159.0,-13.0
2013,6,16,B6,LAS,144.0,159.0,15.0
2013,6,7,AA,BOS,76.0,159.0,83.0
2013,6,16,AA,LAX,144.0,159.0,15.0
2013,6,7,9E,MSP,92.0,159.0,67.0
2013,6,7,AA,MIA,91.0,159.0,68.0
2013,6,25,DL,SFO,141.0,159.0,18.0
2013,7,22,9E,DCA,160.0,158.0,-2.0
2013,7,22,B6,LAS,82.0,158.0,76.0
2013,7,22,DL,LAX,103.0,158.0,55.0
2013,6,10,UA,LAX,129.0,158.0,29.0
2013,6,25,B6,JAX,157.0,158.0,1.0
2013,7,23,EV,IAD,165.0,158.0,-7.0
2013,8,8,9E,ORD,98.0,158.0,60.0
2013,7,16,B6,LAS,197.0,158.0,-39.0
2013,7,3,9E,MSY,184.0,158.0,-26.0
2013,7,1,9E,CVG,184.0,158.0,-26.0
2013,8,17,B6,SJU,168.0,158.0,-10.0
2013,6,17,AA,AUS,102.0,157.0,55.0
2013,7,18,AA,MIA,164.0,157.0,-7.0
2013,6,25,UA,LAX,122.0,157.0,35.0
2013,8,10,MQ,IND,167.0,157.0,-10.0
2013,6,7,B6,ORD,144.0,157.0,13.0
2013,7,1,B6,SFO,212.0,157.0,-55.0
2013,6,25,B6,MCO,161.0,157.0,-4.0
2013,7,5,B6,SJU,147.0,157.0,10.0
2013,6,17,AA,SFO,141.0,157.0,16.0
2013,6,28,B6,BUF,148.0,157.0,9.0
2013,7,7,B6,AUS,118.0,157.0,39.0
2013,7,1,AA,SAN,172.0,157.0,-15.0
2013,6,15,MQ,DCA,181.0,156.0,-25.0
2013,7,22,B6,BUF,25.0,156.0,131.0
2013,8,2,9E,RDU,187.0,156.0,-31.0
2013,6,24,AA,SFO,133.0,156.0,23.0
2013,7,28,B6,BTV,162.0,156.0,-6.0
2013,6,15,DL,SFO,165.0,156.0,-9.0
2013,8,13,EV,IAD,158.0,156.0,-2.0
2013,7,18,DL,DEN,195.0,156.0,-39.0
2013,7,22,MQ,RDU,142.0,156.0,14.0
2013,6,24,B6,LAS,170.0,156.0,-14.0
2013,7,28,AA,IAH,127.0,156.0,29.0
2013,7,22,DL,LAS,75.0,156.0,81.0
2013,6,28,B6,TPA,158.0,155.0,-3.0
2013,7,19,B6,SJU,149.0,155.0,6.0
2013,6,28,B6,SJU,166.0,155.0,-11.0
2013,6,30,B6,BUF,169.0,155.0,-14.0
2013,6,23,DL,LAS,191.0,155.0,-36.0
2013,6,13,B6,MVY,136.0,155.0,19.0
2013,7,20,UA,SFO,112.0,155.0,43.0
2013,8,5,B6,PBI,151.0,155.0,4.0
2013,7,13,9E,ROC,177.0,155.0,-22.0
2013,8,18,MQ,IND,142.0,155.0,13.0
2013,7,1,9E,IND,161.0,155.0,-6.0
2013,6,28,9E,BUF,107.0,155.0,48.0
2013,8,5,UA,SFO,134.0,155.0,21.0
2013,6,10,B6,BUF,140.0,155.0,15.0
2013,7,22,B6,ORD,107.0,155.0,48.0
2013,7,23,MQ,CMH,90.0,154.0,64.0
2013,6,13,B6,LAS,111.0,154.0,43.0
2013,8,8,9E,DCA,68.0,154.0,86.0
2013,7,11,B6,JAX,143.0,154.0,11.0
2013,7,29,MQ,DCA,155.0,154.0,-1.0
2013,6,17,B6,FLL,167.0,154.0,-13.0
2013,6,13,9E,BWI,53.0,154.0,101.0
2013,6,29,B6,LGB,149.0,153.0,4.0
2013,7,3,9E,CLE,129.0,153.0,24.0
2013,7,22,B6,ABQ,98.0,153.0,55.0
2013,7,8,DL,SFO,154.0,153.0,-1.0
2013,8,29,B6,SJU,138.0,153.0,15.0
2013,6,23,B6,ORD,171.0,153.0,-18.0
2013,7,1,B6,BUF,172.0,153.0,-19.0
2013,7,9,UA,SFO,83.0,153.0,70.0
2013,7,28,UA,LAX,120.0,153.0,33.0
2013,8,8,MQ,DCA,77.0,153.0,76.0
2013,7,30,9E,BOS,198.0,153.0,-45.0
2013,7,23,B6,TPA,132.0,153.0,21.0
2013,8,2,9E,DCA,149.0,153.0,4.0
2013,7,14,DL,PHX,203.0,153.0,-50.0
2013,8,9,9E,MSY,138.0,153.0,15.0
2013,7,22,9E,MCI,130.0,153.0,23.0
2013,6,26,9E,BWI,128.0,153.0,25.0
2013,7,23,9E,BNA,103.0,153.0,50.0
2013,6,13,B6,JAX,54.0,152.0,98.0
2013,8,9,B6,PDX,172.0,152.0,-20.0
2013,6,30,B6,SFO,187.0,152.0,-35.0
2013,7,23,B6,MSY,149.0,152.0,3.0
2013,7,12,9E,CVG,155.0,152.0,-3.0
2013,7,27,B6,FLL,159.0,152.0,-7.0
2013,8,28,B6,MSY,178.0,152.0,-26.0
2013,7,9,B6,SLC,177.0,152.0,-25.0
2013,6,13,9E,JAX,137.0,152.0,15.0
2013,7,10,B6,FLL,115.0,152.0,37.0
2013,7,6,DL,SFO,177.0,152.0,-25.0
2013,7,18,B6,BQN,155.0,151.0,-4.0
2013,6,28,B6,BUR,115.0,151.0,36.0
2013,8,22,AA,BOS,168.0,151.0,-17.0
2013,6,25,DL,ATL,144.0,151.0,7.0
2013,6,2,MQ,CMH,141.0,151.0,10.0
2013,7,10,VX,LAX,105.0,151.0,46.0
2013,8,8,UA,LAX,121.0,151.0,30.0
2013,6,10,9E,DTW,159.0,151.0,-8.0
2013,8,4,B6,PDX,150.0,151.0,1.0
2013,8,28,B6,BTV,144.0,151.0,7.0
2013,6,14,DL,TPA,158.0,151.0,-7.0
2013,8,3,B6,RDU,154.0,151.0,-3.0
2013,7,7,B6,SJC,98.0,151.0,53.0
2013,8,8,B6,BOS,149.0,151.0,2.0
2013,7,22,B6,AUS,114.0,151.0,37.0
2013,8,28,B6,ROC,167.0,151.0,-16.0
2013,7,9,B6,SFO,134.0,151.0,17.0
2013,6,11,B6,ACK,71.0,150.0,79.0
2013,7,2,B6,CLT,94.0,150.0,56.0
2013,8,8,B6,LAX,143.0,150.0,7.0
2013,6,28,B6,IAD,162.0,150.0,-12.0
2013,6,25,9E,JAX,132.0,150.0,18.0
2013,7,22,B6,RDU,46.0,150.0,104.0
2013,6,26,9E,BWI,137.0,150.0,13.0
2013,7,10,9E,MKE,50.0,150.0,100.0
2013,7,28,AA,BOS,115.0,150.0,35.0
2013,6,24,B6,PBI,120.0,150.0,30.0
2013,7,21,B6,SEA,123.0,150.0,27.0
2013,7,21,DL,ATL,156.0,150.0,-6.0
2013,8,8,9E,BNA,141.0,150.0,9.0
2013,6,13,B6,MCO,112.0,150.0,38.0
2013,6,9,AA,SFO,147.0,150.0,3.0
2013,8,8,9E,PHL,153.0,149.0,-4.0
2013,6,27,B6,SLC,81.0,149.0,68.0
2013,7,9,9E,DCA,161.0,149.0,-12.0
2013,6,7,9E,BOS,126.0,149.0,23.0
2013,8,22,AA,LAX,109.0,149.0,40.0
2013,8,1,B6,LAX,139.0,149.0,10.0
2013,8,28,DL,BOS,47.0,149.0,102.0
2013,8,9,B6,ROC,168.0,149.0,-19.0
2013,7,10,UA,LAX,94.0,149.0,55.0
2013,6,25,B6,LAS,123.0,149.0,26.0
2013,6,26,VX,SFO,153.0,149.0,-4.0
2013,7,18,B6,LAS,187.0,149.0,-38.0
2013,6,28,B6,FLL,134.0,149.0,15.0
2013,6,25,DL,SFO,145.0,149.0,4.0
2013,6,28,B6,ROC,164.0,149.0,-15.0
2013,8,28,B6,IAD,154.0,149.0,-5.0
2013,8,8,B6,SLC,108.0,149.0,41.0
2013,6,10,DL,BOS,144.0,148.0,4.0
2013,7,28,DL,LAS,104.0,148.0,44.0
2013,6,10,B6,RDU,161.0,148.0,-13.0
2013,7,7,DL,LAX,159.0,148.0,-11.0
2013,6,28,DL,TPA,168.0,148.0,-20.0
2013,7,7,UA,SFO,68.0,148.0,80.0
2013,6,17,9E,CVG,158.0,148.0,-10.0
2013,6,24,MQ,CMH,102.0,148.0,46.0
2013,6,27,B6,LAS,132.0,148.0,16.0
2013,6,7,9E,CLE,87.0,148.0,61.0
2013,6,13,9E,RDU,114.0,148.0,34.0
2013,8,9,EV,IAD,154.0,148.0,-6.0
2013,7,1,B6,BUF,128.0,148.0,20.0
2013,7,26,DL,BOS,158.0,147.0,-11.0
2013,6,26,B6,SJU,114.0,147.0,33.0
2013,7,22,DL,ATL,116.0,147.0,31.0
2013,6,13,9E,DTW,139.0,147.0,8.0
2013,6,1,AA,ORD,182.0,147.0,-35.0
2013,7,7,B6,SJU,131.0,147.0,16.0
2013,7,1,B6,BOS,120.0,147.0,27.0
2013,7,22,B6,MSY,144.0,147.0,3.0
2013,7,5,EV,IAD,156.0,147.0,-9.0
2013,7,7,DL,SAT,133.0,147.0,14.0
2013,7,23,B6,JAX,130.0,147.0,17.0
2013,7,28,DL,LAS,102.0,147.0,45.0
2013,7,23,MQ,CVG,115.0,147.0,32.0
2013,6,17,DL,SAT,168.0,146.0,-22.0
2013,6,17,AA,LAX,116.0,146.0,30.0
2013,6,13,B6,RDU,158.0,146.0,-12.0
2013,6,17,B6,AUS,93.0,146.0,53.0
2013,6,27,B6,FLL,135.0,146.0,11.0
2013,7,3,9E,CHS,103.0,146.0,43.0
2013,8,28,AA,ORD,146.0,146.0,0.0
2013,8,8,B6,MCO,178.0,146.0,-32.0
2013,8,4,9E,PIT,172.0,146.0,-26.0
2013,6,13,9E,CLE,126.0,146.0,20.0
2013,6,18,DL,BOS,72.0,146.0,74.0
2013,7,11,US,CLT,131.0,146.0,15.0
2013,6,27,B6,SJC,94.0,146.0,52.0
2013,7,4,DL,SFO,163.0,146.0,-17.0
2013,7,7,DL,SEA,20.0,145.0,125.0
2013,8,22,B6,TPA,152.0,145.0,-7.0
2013,8,1,MQ,CMH,127.0,145.0,18.0
2013,8,1,B6,MCO,156.0,145.0,-11.0
2013,8,9,B6,PWM,94.0,145.0,51.0
2013,6,2,UA,LAX,143.0,145.0,2.0
2013,7,8,9E,CHS,162.0,145.0,-17.0
2013,8,9,DL,BOS,117.0,145.0,28.0
2013,6,25,MQ,ORF,162.0,145.0,-17.0
2013,6,17,B6,MCO,161.0,145.0,-16.0
2013,7,11,B6,ROC,147.0,145.0,-2.0
2013,6,23,B6,BUF,138.0,145.0,7.0
2013,7,13,9E,CLE,132.0,145.0,13.0
2013,7,28,VX,SFO,91.0,145.0,54.0
2013,6,17,B6,SLC,165.0,145.0,-20.0
2013,7,24,B6,RSW,140.0,145.0,5.0
2013,6,10,B6,MCO,102.0,144.0,42.0
2013,7,23,B6,HOU,97.0,144.0,47.0
2013,8,28,B6,HOU,143.0,144.0,1.0
2013,6,24,DL,PDX,160.0,144.0,-16.0
2013,7,23,B6,MCO,108.0,144.0,36.0
2013,7,1,B6,BOS,175.0,144.0,-31.0
2013,8,31,9E,ROC,135.0,144.0,9.0
2013,8,8,B6,LAX,53.0,144.0,91.0
2013,6,18,B6,AUS,160.0,144.0,-16.0
2013,6,13,9E,CVG,68.0,144.0,76.0
2013,6,22,B6,RSW,140.0,144.0,4.0
2013,7,23,DL,BOS,147.0,144.0,-3.0
2013,7,22,B6,JAX,147.0,144.0,-3.0
2013,8,5,B6,PBI,161.0,144.0,-17.0
2013,7,28,DL,LAX,22.0,144.0,122.0
2013,8,1,B6,MCO,158.0,144.0,-14.0
2013,6,10,9E,JAX,120.0,143.0,23.0
2013,8,28,B6,MCO,176.0,143.0,-33.0
2013,6,27,B6,BTV,159.0,143.0,-16.0
2013,8,8,B6,ROC,127.0,143.0,16.0
2013,8,9,DL,BOS,108.0,143.0,35.0
2013,6,14,9E,DFW,73.0,143.0,70.0
2013,8,1,DL,MIA,140.0,143.0,3.0
2013,6,30,B6,TPA,136.0,143.0,7.0
2013,8,10,B6,FLL,144.0,143.0,-1.0
2013,8,1,MQ,BWI,118.0,143.0,25.0
2013,6,18,DL,MCO,174.0,143.0,-31.0
2013,7,31,B6,PDX,154.0,143.0,-11.0
2013,6,28,DL,LAS,167.0,143.0,-24.0
2013,7,26,EV,IAD,141.0,143.0,2.0
2013,7,25,MQ,RDU,130.0,143.0,13.0
2013,7,28,AA,SEA,128.0,143.0,15.0
2013,6,10,DL,MCO,113.0,143.0,30.0
2013,6,29,B6,TPA,115.0,143.0,28.0
2013,7,1,DL,MCO,163.0,143.0,-20.0
2013,7,10,B6,RSW,71.0,143.0,72.0
2013,7,2,B6,BOS,126.0,143.0,17.0
2013,7,1,B6,SJU,108.0,143.0,35.0
2013,6,27,DL,ATL,32.0,142.0,110.0
2013,6,7,B6,BUF,55.0,142.0,87.0
2013,7,12,9E,BWI,159.0,142.0,-17.0
2013,6,14,DL,ATL,186.0,142.0,-44.0
2013,6,24,AA,LAX,146.0,142.0,-4.0
2013,8,24,AA,SJU,156.0,142.0,-14.0
2013,7,2,B6,IAD,99.0,142.0,43.0
2013,7,28,MQ,DCA,113.0,142.0,29.0
2013,8,9,B6,ORD,151.0,142.0,-9.0
2013,6,26,AA,SFO,141.0,142.0,1.0
2013,8,28,B6,JAX,134.0,142.0,8.0
2013,6,2,AA,SEA,145.0,142.0,-3.0
2013,6,26,AA,SFO,131.0,142.0,11.0
2013,6,10,DL,ATL,118.0,142.0,24.0
2013,7,12,B6,MCO,119.0,142.0,23.0
2013,7,15,9E,RDU,182.0,142.0,-40.0
2013,6,30,B6,BUF,-2.0,142.0,144.0
2013,7,10,B6,BOS,159.0,142.0,-17.0
2013,6,15,MQ,RDU,160.0,142.0,-18.0
2013,7,22,B6,BUR,76.0,141.0,65.0
2013,6,10,AA,BOS,129.0,141.0,12.0
2013,7,7,MQ,DCA,102.0,141.0,39.0
2013,8,9,B6,SFO,133.0,141.0,8.0
2013,7,29,DL,PHX,171.0,141.0,-30.0
2013,6,24,AA,BOS,118.0,141.0,23.0
2013,7,1,US,CLT,148.0,141.0,-7.0
2013,7,14,AA,LAS,186.0,141.0,-45.0
2013,6,10,B6,TPA,125.0,141.0,16.0
2013,6,28,B6,BOS,154.0,141.0,-13.0
2013,7,23,B6,SMF,124.0,141.0,17.0
2013,8,9,B6,PSE,157.0,141.0,-16.0
